source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
WQP,USEPA-325700105421101,16S.12E.03.231 4,,,32.95,-105.703056,WGS84,8363.0,ft,500.0,ft,ph,,6,7.3,8.2,7.5,2022-09-13,,7.3,
WQP,USEPA-325703105421801,16S.12E.03.142 6,,,32.950833,-105.705,WGS84,8328.0,ft,380.0,ft,ph,,6,7.2,8.1,7.47,2022-09-14,,7.2,
WQP,USEPA-325704105560701,16S.10E.05.242 2,,,32.951111,-105.935278,WGS84,4713.0,ft,990.0,ft,ph,,2,7.0,8.0,7.5,2021-01-27,,8.0,
WQP,USEPA-325704105561801,16S.10E.05.241 3,,,32.951111,-105.938333,WGS84,4680.0,ft,880.0,ft,ph,,2,7.0,8.1,7.55,2021-02-09,,8.1,
WQP,USEPA-325717105560601,16S.10E.05.224 4,,,32.955167,-105.936611,WGS84,4725.0,ft,780.0,ft,ph,,2,7.1,7.9,7.5,2021-01-27,,7.9,
WQP,USEPA-325735105393701,16S.13E.06.111 1,,,32.959722,-105.660278,WGS84,7878.0,ft,567.0,ft,ph,,2,7.7,8.1,7.9,2021-01-27,,8.1,
WQP,USEPA-325825105541201,15S.11E.31.222 IG2,,,32.973611,-105.903333,WGS84,5077.0,ft,,ft,ph,,2,7.2,8.2,7.7,2021-04-30,,8.2,
WQP,USEPA-325839105590101,15S.10E.28.431 1,,,32.9775,-105.983611,WGS84,4497.0,ft,275.0,ft,ph,,2,7.4,8.1,7.75,2021-01-27,,8.1,
WQP,USEPA-325847105554801,15S.10E.25.413 3,,,32.979722,-105.93,WGS84,4834.0,ft,900.0,ft,ph,,2,7.1,7.8,7.45,2020-12-29,,7.8,
WQP,USEPA-325852105560301,15S.10E.25.321 2,,,32.981111,-105.934167,WGS84,4809.0,ft,640.0,ft,ph,,2,7.2,8.0,7.6,2020-12-30,,8.0,
WQP,USEPA-331843104305001,11S.24E.33.322 1,,,33.311944,-104.513889,WGS84,3629.0,ft,590.0,ft,ph,,2,7.3,8.0,7.65,2020-10-28,,8.0,
WQP,USEPA-331843104315001,11S.24E.32.411 4,,,33.311944,-104.530556,WGS84,3651.0,ft,346.0,ft,ph,,2,7.2,7.9,7.55,2020-10-28,,7.9,
WQP,USEPA-335036103185601,NM3528222 DORA WATER ASSOC WELL  1,,,33.843333,-103.315556,WGS84,,ft,,ft,ph,,2,7.4,8.0,7.7,2023-08-15,,8.0,
WQP,USEPA-335247103080201,05S.36E.11.433 1,,,33.879722,-103.133889,WGS84,4083.0,ft,189.0,ft,ph,,2,8.0,8.2,8.1,2020-09-08,,8.2,
WQP,USEPA-341230103083601,01S.36E.23.331,,,34.208333,-103.143333,WGS84,,ft,208.0,ft,ph,,2,7.5,8.3,7.9,2021-05-11,,8.3,
WQP,USEPA-341252103073101,NM3528522 PORTALES WS BLACKWATER 15,,,34.214444,-103.125278,WGS84,,ft,,ft,ph,,1,7.5,7.5,7.5,2023-08-16,,7.5,
WQP,USEPA-341254103083501,NM3528522 PORTALES WS BLACKWATER 3,,,34.215,-103.143056,WGS84,,ft,,ft,ph,,1,7.5,7.5,7.5,2023-08-16,,7.5,
WQP,USEPA-341259103090701,NM3528522 PORTALES WS BLACKWATER 5,,,34.216389,-103.151944,WGS84,,ft,,ft,ph,,1,7.5,7.5,7.5,2023-08-16,,7.5,
WQP,USEPA-341321103193401,01S.34E.13.234,,,34.2225,-103.326111,WGS84,,ft,120.0,ft,ph,,2,7.4,8.4,7.9,2021-05-11,,8.4,
WQP,USEPA-341332103195901,NM3528522 PORTALES WS SANDHILL 1,,,34.225556,-103.333056,WGS84,,ft,,ft,ph,,1,7.3,7.3,7.3,2023-08-16,,7.3,
WQP,USEPA-341333103193501,01S.34E.13.231 5,,,34.225833,-103.326389,WGS84,4075.0,ft,120.0,ft,ph,,2,7.5,8.0,7.75,2020-11-17,,8.0,
WQP,USEPA-341333103195001,01S.34E.13.114 3,,,34.225833,-103.330556,WGS84,4089.0,ft,120.0,ft,ph,,5,7.4,8.3,7.74,2023-08-16,,7.4,
WQP,USEPA-341347103071801,NM3528522 PORTALES WS BLACKWATER 18,,,34.229722,-103.121667,WGS84,,ft,,ft,ph,,1,7.5,7.5,7.5,2023-08-16,,7.5,
WQP,USEPA-341347103184201,01S.35E.18.121 7,,,34.229722,-103.311667,WGS84,4074.0,ft,115.0,ft,ph,,2,7.4,8.3,7.85,2020-12-15,,8.3,
WQP,USEPA-342326103024501,02N.37E.15.443,,,34.390556,-103.045833,WGS84,4144.0,ft,392.0,ft,ph,,6,7.2,8.6,7.98,2021-06-02,,8.6,
WQP,USEPA-342346103024901,02N.37E.15.412,,,34.396111,-103.046944,WGS84,4142.0,ft,389.0,ft,ph,,2,8.4,8.6,8.5,2021-06-02,,8.4,
WQP,USEPA-342444103182201,02N.35E.07.421 1,,,34.412222,-103.306111,WGS84,4335.0,ft,400.0,ft,ph,,3,7.0,8.4,7.57,2021-10-14,,7.0,
WQP,USEPA-342446103380101,02N.32E.07.311 4,,,34.412778,-103.633611,WGS84,4328.0,ft,120.0,ft,ph,,2,7.4,8.5,7.95,2021-01-14,,8.5,
WQP,USEPA-342450103380101,02N.32E.07.133 3,,,34.413889,-103.633611,WGS84,4330.0,ft,110.0,ft,ph,,3,7.3,8.1,7.63,2021-10-14,,7.3,
WQP,USEPA-342525103390901,2N.31E.02.442 1,,,34.423611,-103.6525,WGS84,4358.0,ft,110.0,ft,ph,,4,7.4,8.1,7.78,2021-02-10,,8.1,
WQP,USEPA-342610103185401,03N.35E.31.341 2,,,34.436111,-103.315,WGS84,4373.0,ft,400.0,ft,ph,,4,7.7,8.5,8.1,2021-05-12,,8.5,
WQP,USEPA-344916103185801,07N.34E.23.112 2,,,34.821111,-103.316111,WGS84,4601.0,ft,230.0,ft,ph,,3,7.5,8.4,7.87,2021-10-15,,7.5,
WQP,USEPA-344916103190001,07N.34E.23.112 1,,,34.821111,-103.316667,WGS84,4601.0,ft,230.0,ft,ph,,5,7.3,8.5,7.76,2021-10-15,,7.4,
WQP,USEPA-350937106375401,NM3548501 GREEN ACRES MOBILE H WELL  1 PRIMARY,,,35.160139,-106.632139,WGS84,4989.0,ft,,ft,ph,,1,7.3,7.3,7.3,2023-07-21,,7.3,
WQP,USEPA-351309107515001,12N.10W.35.344 CW28,,,35.219167,-107.863889,WGS84,6571.0,ft,,ft,ph,,1,8.4,8.4,8.4,2016-10-06,,8.4,
WQP,USEPA-351309107520801,12N.10W.35.334 CW45,,,35.219167,-107.868889,WGS84,6564.0,ft,,ft,ph,,1,7.1,7.1,7.1,2016-10-07,,7.1,
WQP,USEPA-351317107514601,12N.10W.35.342 CW18,,,35.221389,-107.862778,WGS84,6572.0,ft,,ft,ph,,1,7.3,7.3,7.3,2016-10-07,,7.3,
WQP,USEPA-351321107525101,12N.10W.34.324 CW15,,,35.2225,-107.880833,WGS84,6553.0,ft,,ft,ph,,1,8.3,8.3,8.3,2016-10-05,,8.3,
WQP,USEPA-351330107530401,12N.10W.34.321 CW37,,,35.225,-107.884444,WGS84,6554.0,ft,,ft,ph,,1,7.5,7.5,7.5,2016-10-08,,7.5,
WQP,USEPA-351400107522301,12N.10W.27.444 ACW,,,35.233333,-107.873056,WGS84,6564.0,ft,,ft,ph,,1,8.5,8.5,8.5,2016-10-08,,8.5,
WQP,USEPA-351404107513401,12N.10W.26.434 DD2,,,35.2535,-107.868,WGS84,6591.0,ft,94.3,ft,ph,,1,7.1,7.1,7.1,2016-10-07,,7.1,
WQP,USEPA-351424107520101,12N.10W.26.134 CE7,,,35.24,-107.866944,WGS84,6576.0,ft,,ft,ph,,1,7.2,7.2,7.2,2016-10-07,,7.2,
WQP,USEPA-351424107531001,12N.10W.27.133,,,35.24,-107.886111,WGS84,6564.0,ft,,ft,ph,,1,6.8,6.8,6.8,2016-10-05,,6.8,
WQP,USEPA-351429107521801,12N.10W.27.244 ST,,,35.241389,-107.871667,WGS84,6576.0,ft,,ft,ph,,1,7.1,7.1,7.1,2016-10-06,,7.1,
WQP,USEPA-351443107520401,12N.10W.26.141 T11,,,35.245278,-107.867778,WGS84,6584.0,ft,,ft,ph,,1,9.4,9.4,9.4,2016-10-07,,9.4,
WQP,USEPA-351449107514701,12N.10W.26.122 CW2,,,35.246944,-107.863056,WGS84,6588.0,ft,,ft,ph,,1,8.5,8.5,8.5,2016-10-04,,8.5,
WQP,USEPA-351449107515901,12N.10W.26.121 CW1,,,35.246944,-107.866389,WGS84,6585.0,ft,,ft,ph,,1,8.4,8.4,8.4,2016-10-05,,8.4,
WQP,USEPA-351455107583401,12N.11W.23.333B,,,35.2485,-107.976639,WGS84,6628.0,ft,345.0,ft,ph,,2,7.0,7.5,7.25,2017-07-25,,7.5,
WQP,USEPA-351456107510401,12N.10W.24.334 ND,,,35.248889,-107.851111,WGS84,6597.0,ft,,ft,ph,,1,8.0,8.0,8.0,2016-10-04,,8.0,
WQP,USEPA-351459107515301,12N.10W.23.341 P3,,,35.249722,-107.864722,WGS84,6587.0,ft,,ft,ph,,1,7.3,7.3,7.3,2016-10-04,,7.3,
WQP,USEPA-351502107521501,12N.10W.23.331 DD,,,35.250556,-107.870833,WGS84,6584.0,ft,,ft,ph,,1,7.6,7.6,7.6,2016-10-06,,7.6,
WQP,USEPA-351504107514801,12N.10.W.23.324 CW50,,,35.251111,-107.863333,WGS84,6590.0,ft,,ft,ph,,1,7.4,7.4,7.4,2016-10-06,,7.4,
WQP,USEPA-351524107513601,12N.10W.23.232 Q,,,35.256667,-107.86,WGS84,6597.0,ft,,ft,ph,,1,7.1,7.1,7.1,2016-10-06,,7.1,
WQP,USEPA-351634107503701,12N.10W.12.211 920,,,35.276111,-107.843611,WGS84,6625.0,ft,,ft,ph,,1,7.3,7.3,7.3,2016-10-06,,7.3,
WQP,USEPA-351819106322201,NM3510623 ALBUQUERQUE NORTH WELL  2,,,35.305278,-106.539444,WGS84,,ft,,ft,ph,,1,7.7,7.7,7.7,2023-08-03,,7.7,
WQP,USEPA-353314108453101,15N.18W.04.332,,,35.553889,-108.758611,WGS84,,ft,1860.0,ft,ph,,2,8.7,8.8,8.75,2021-04-26,,8.7,
WQP,USEPA-353915108455501,16N.18W.05.211A,,,35.653511,-108.766664,WGS84,6487.0,ft,2082.0,ft,ph,,2,8.7,8.8,8.75,2017-07-13,,8.8,
WQP,USEPA-361408107333801,23N.07W.10.433A,,,36.235511,-107.56115,WGS84,7256.0,ft,,ft,ph,,2,9.3,9.5,9.4,2017-08-01,,9.3,
WQP,USEPA-362357105344401,25N.13E.17.323,,,36.399361,-105.5795,WGS84,6902.0,ft,300.0,ft,ph,,2,7.5,8.0,7.75,2021-08-10,,8.0,
WQP,USEPA-363426106274501,27N.04E.13.411A,,,36.573889,-106.4625,WGS84,7983.0,ft,2021.0,ft,ph,,2,7.0,7.4,7.2,2017-07-19,,7.4,
WQP,USEPA-364158105250802,29N.14E.35.343,,,36.699444,-105.418889,WGS84,8854.0,ft,68.0,ft,ph,,2,7.3,7.9,7.6,2021-08-10,,7.9,
WQP,USEPA-364732108034101,30N.12W.23.443 4,,,36.792222,-108.061389,WGS84,5525.0,ft,23.0,ft,ph,,2,7.1,7.8,7.45,2020-10-28,,7.8,
WQP,USGS-312100108303101,34S.16W.18.143,,,31.349276,-108.50865,WGS84,4662.0,ft,211.0,ft,ph,,1,7.9,7.9,7.9,1956-03-29,,7.9,
WQP,USGS-312705108295301,33S.17W.10.000,,,31.451496,-108.498651,WGS84,4557.0,ft,890.0,ft,ph,,1,8.2,8.2,8.2,1965-08-05,,8.2,
WQP,USGS-312708108295601,33S.16W.07.244,,,31.452329,-108.499484,WGS84,4558.0,ft,890.0,ft,ph,,1,8.2,8.2,8.2,1965-08-05,,8.2,
WQP,USGS-313435108285001,31S.16W.28.333,,,31.57677,-108.481431,WGS84,4404.0,ft,914.0,ft,ph,,1,9.2,9.2,9.2,1955-09-07,,9.2,
WQP,USGS-313505106472301,29S.03E.13.223 DUP,,,31.790385,-106.585267,WGS84,3920.0,ft,,ft,ph,,1,7.7,7.7,7.7,1975-08-01,,7.7,
WQP,USGS-313505106472302,29S.03E.13.223A,,,31.790385,-106.585267,WGS84,3920.0,ft,,ft,ph,,1,8.0,8.0,8.0,1975-08-01,,8.0,
WQP,USGS-313505106472303,29S.03E.13.223B,,,31.790385,-106.585267,WGS84,3920.0,ft,,ft,ph,,1,7.9,7.9,7.9,1975-08-01,,7.9,
WQP,USGS-313653108293101,31S.16W.17.140,,,31.613713,-108.491987,WGS84,4379.0,ft,,ft,ph,,1,8.3,8.3,8.3,1956-03-29,,8.3,
WQP,USGS-313719108155001,31S.14W.09.441,,,31.620381,-108.263928,WGS84,4340.0,ft,,ft,ph,,1,7.4,7.4,7.4,1955-12-08,,7.4,
WQP,USGS-313840108195901,31S.15W.02.2,,,31.643713,-108.331707,WGS84,4679.0,ft,,ft,ph,,1,8.1,8.1,8.1,1956-07-03,,8.1,
WQP,USGS-313849108195001,31S.15W.02.222,,,31.647602,-108.32893,WGS84,4600.0,ft,,ft,ph,,1,7.9,7.9,7.9,1956-08-18,,7.9,
WQP,USGS-313952108284501,30S.16W.28.334A,,,31.664545,-108.479765,WGS84,4345.0,ft,170.0,ft,ph,,3,7.7,8.5,8.03,1966-08-11,,8.5,
WQP,USGS-314022108172001,30S.14W.29.141 BADGER WDML,,,31.672879,-108.289485,WGS84,4256.0,ft,,ft,ph,,1,7.9,7.9,7.9,1955-12-01,,7.9,
WQP,USGS-314146108224201,30S.15W.16.313,,,31.696211,-108.378931,WGS84,4410.0,ft,,ft,ph,,1,7.8,7.8,7.8,1955-12-01,,7.8,
WQP,USGS-314202108203001,30S.15W.14.134,,,31.700656,-108.342264,WGS84,4271.0,ft,,ft,ph,,1,7.4,7.4,7.4,1955-12-01,,7.4,
WQP,USGS-314208108335801,30S.17W.15.131,,,31.702321,-108.566712,WGS84,4523.0,ft,255.0,ft,ph,,1,7.8,7.8,7.8,1956-06-07,,7.8,
WQP,USGS-314245108192201,30S.15W.12.323,,,31.711211,-108.322264,WGS84,4348.0,ft,,ft,ph,,1,7.4,7.4,7.4,1956-08-22,,7.4,
WQP,USGS-314710106342201,29S.04E.18.233,,,31.786219,-106.573322,WGS84,3870.0,ft,200.0,ft,ph,,1,8.0,8.0,8.0,1974-12-03,,8.0,
WQP,USGS-314713107404301,29S.08W.17.231,,,31.786861,-107.679139,WGS84,4117.0,ft,325.0,ft,ph,,1,8.1,8.1,8.1,1958-05-21,,8.1,
WQP,USGS-314717106404401,29S.03E.18.122 S-2,,,31.788,-106.679,WGS84,4102.0,ft,600.0,ft,ph,,2,7.6,8.2,7.9,2010-11-03,,7.6,
WQP,USGS-314731107513001,29S.10W.15.111,,,31.792046,-107.858917,WGS84,4180.0,ft,440.0,ft,ph,,2,7.9,8.0,7.95,1971-09-16,,7.9,
WQP,USGS-314746106353601,29S.03E.12.341,,,31.796218,-106.593878,WGS84,3753.0,ft,400.0,ft,ph,,3,8.0,8.2,8.13,2010-11-15,,8.2,
WQP,USGS-314748108052601,29S.12W.08.322,,,31.796767,-108.091146,WGS84,4422.0,ft,,ft,ph,,1,7.6,7.6,7.6,1958-05-13,,7.6,
WQP,USGS-314750108370501,29S.17W.07.313A,,,31.796484,-108.618104,WGS84,4495.0,ft,218.0,ft,ph,,1,7.6,7.6,7.6,1956-06-07,,7.6,
WQP,USGS-314755107242401,29S.06W.12.41114,,,31.798713,-107.40724,WGS84,3975.0,ft,,ft,ph,,1,7.8,7.8,7.8,1981-04-11,,7.8,
WQP,USGS-314759106345701,29S.03E.12.422,,,31.799829,-106.583045,WGS84,3745.0,ft,,ft,ph,,1,8.0,8.0,8.0,1974-12-04,,8.0,
WQP,USGS-314811107544301,29S.11W.12.22433,,,31.803156,-107.912529,WGS84,4270.0,ft,,ft,ph,,1,7.6,7.6,7.6,1958-05-21,,7.6,
WQP,USGS-314812106512801,29S.01E.08.210,,,31.803438,-106.858331,WGS84,4125.0,ft,565.0,ft,ph,,1,8.5,8.5,8.5,1981-04-11,,8.5,
WQP,USGS-314817106325801,MBOWN-209 - 29S.04E.08.224A (ISC-4A/ISC-4S),,,31.804664,-106.549944,WGS84,3734.0,ft,75.0,ft,ph,,12,7.0,7.6,7.27,2016-09-20,,7.6,
WQP,USGS-314817106325802,MBOWN-210 - 29S.04E.08.224B (ISC-4B/ISC-4D),,,31.804664,-106.549944,WGS84,3734.0,ft,165.5,ft,ph,,13,6.9,7.4,7.12,2016-09-20,,7.4,
WQP,USGS-314820107493001,29S.10W.11.222,,,31.805656,-107.825583,WGS84,4272.0,ft,510.0,ft,ph,,1,7.9,7.9,7.9,1955-05-20,,7.9,
WQP,USGS-314852106340201,29S.04E.06.243,,,31.814551,-106.567767,WGS84,3750.0,ft,,ft,ph,,1,7.7,7.7,7.7,1976-03-12,,7.7,
WQP,USGS-314908106371201,29S.03E.03.223 EXPL,,,31.819,-106.62,WGS84,4002.0,ft,573.0,ft,ph,,2,8.3,8.3,8.3,2010-11-02,,8.3,
WQP,USGS-314932106493401,MBOWN-181 - 28S.01E.34.414,,,31.825938,-106.825274,WGS84,4127.0,ft,533.0,ft,ph,,8,7.7,8.5,7.95,2010-11-09,,7.9,
WQP,USGS-314935107381901,28S.08W.34.424,,,31.826306,-107.638556,WGS84,4055.0,ft,605.0,ft,ph,,2,8.0,8.2,8.1,2014-05-13,,8.2,
WQP,USGS-314940108344101,28S.17W.33.244,,,31.828428,-108.576992,WGS84,4287.0,ft,,ft,ph,,1,8.2,8.2,8.2,1956-06-07,,8.2,
WQP,USGS-314947107371001,28S.08W.36.133,,,31.829822,-107.620023,WGS84,4011.0,ft,608.0,ft,ph,,1,8.3,8.3,8.3,1968-07-17,,8.3,
WQP,USGS-315013106362601,MBOWN-198 - 28S.03E.26.344A (ISC-5A/ISC-5S),,,31.83705,-106.607768,WGS84,3747.0,ft,168.0,ft,ph,,6,8.1,8.7,8.27,2010-11-05,,8.1,
WQP,USGS-315013106362602,MBOWN-199 - 28S.03E.26.344B (ISC-5B/ISC-5D),,,31.83705,-106.607768,WGS84,3747.0,ft,306.0,ft,ph,,9,7.8,8.5,7.96,2015-07-08,,7.8,
WQP,USGS-315013106395301,MBOWN-202 - 28S.03E.29.344 (ST-31),,,31.83705,-106.665269,WGS84,4065.0,ft,550.0,ft,ph,,2,7.9,8.0,7.95,2010-11-04,,8.0,
WQP,USGS-315014108080201,28S.13W.26.344 WAMEL UPPER WELL,,,31.837321,-108.134482,WGS84,4523.0,ft,377.0,ft,ph,,2,7.4,8.0,7.7,1983-03-10,,8.0,
WQP,USGS-315018109014202,28S.21W.30.332A,,,31.838427,-109.028948,WGS84,4125.0,ft,275.0,ft,ph,,1,8.0,8.0,8.0,1965-04-21,,8.0,
WQP,USGS-315034106392901,28S.03E.29.411 WELL 19,,,31.842722,-106.658139,WGS84,3922.0,ft,510.0,ft,ph,,2,7.7,8.0,7.85,2022-09-13,,8.0,
WQP,USGS-315035107585801,28S.11W.29.23444,,,31.843155,-107.983365,WGS84,4530.0,ft,60.0,ft,ph,,1,7.5,7.5,7.5,1958-05-21,,7.5,
WQP,USGS-315038107381001,28S.08W.26.311B,,,31.8426,-107.63669,WGS84,4079.0,ft,,ft,ph,,2,8.0,8.3,8.15,1982-08-26,,8.3,
